Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
HQSMS,15/12/2016,36847,NRS Relief FZE,ARE,WATER BUCKET/ BASINE,"203,760"
HQSMS,15/12/2016,36849,NRS Relief FZE,ARE,BLANKETS,"313,632"
HQSMS,15/12/2016,36850,ALPINTER,BEL,BLANKETS,"1,083,439"
HQSMS,15/12/2016,36851,NATIONAL TENT HOUSE,PAK,BLANKETS,"523,152"
HQSMS,15/12/2016,36865,NATIONAL TENT HOUSE,PAK,BLANKETS,"523,152"
HQSMS,15/12/2016,36867,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"1,754,564"
HQSMS,15/12/2016,36868,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"876,983"
HQSMS,15/12/2016,36869,BIAB INTERNATIONAL AB,SWE,WATER CANS,"111,360"
HQSMS,15/12/2016,36871,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"876,983"
HQSMS,15/12/2016,36875,INDO-DANE TEXTILE INDUSTRIES PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"336,334"
HQSMS,15/12/2016,36876,THE MEDICAL EXPORT GROUP BV,NLD,MISC DRUGS,"163,180"
IRQ01,15/12/2016,3054,Sayd Farhad Company,IRQ,HOUSEHOLD FURNITURE/EQUIPMENT,"3,950,000"
IRQ01,15/12/2016,3055,Escudo Grup A. S.,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"2,343,600"
JOR01,15/12/2016,4389,First Technical Support Company,JOR,BUSINESS/ ADMINISTRATIVE SER,"170,310"
LBN01,15/12/2016,2318,IrisGuard Inc,GBR,REGISTRATION EQUIP,"134,800"
MRT01,15/12/2016,972,SMP-ATLAS,MRT,DIESEL,"122,475"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
MRT01,15/12/2016,974,Societe de Negoce International - Commer,MRT,SOAP/CLEANING /HYGIENE SUPPLIE,"112,154"
SYR01,15/12/2016,4577,ITC Pharma Ahmad Baalbaki Drugstore,SYR,MISC DRUGS,"770,391"
SYR01,15/12/2016,4580,GEORGE & SAMER GHOSSEN TRADING,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"334,395"
SYR01,15/12/2016,4580,GEORGE & SAMER GHOSSEN TRADING,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"238,854"
SYR01,15/12/2016,4580,GEORGE & SAMER GHOSSEN TRADING,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"191,083"
SYR01,15/12/2016,4580,GEORGE & SAMER GHOSSEN TRADING,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"100,849"
SYR01,15/12/2016,4581,ISPERCO/ Youssef Esper,LBN,SOAP/CLEANING /HYGIENE SUPPLIE,"748,800"
SYR01,15/12/2016,4582,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"481,500"
SYR01,15/12/2016,4582,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"162,000"
SYR01,15/12/2016,4582,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"216,000"
SYR01,15/12/2016,4583,ALHOUDA SARL,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"293,800"
SYR01,15/12/2016,4583,ALHOUDA SARL,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"293,800"
SYR01,15/12/2016,4587,EBLA TRADING JLT,ARE,TOOL KITS,"433,350"
SYR01,15/12/2016,4589,AltabaaCo&Part for tRA&Manufac,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"349,257"
SYR01,15/12/2016,4589,AltabaaCo&Part for tRA&Manufac,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"254,777"
SYR01,15/12/2016,4589,AltabaaCo&Part for tRA&Manufac,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"201,699"
SYR01,15/12/2016,4589,AltabaaCo&Part for tRA&Manufac,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"105,096"
ZMB01,15/12/2016,1722,MINISTRY OF HOME AFFAIRS- IMMIGRATION HQ,ZMB,SIGNAGE/ PI ACCESSORIES,"509,601"
EGY01,14/12/2016,1906,Life Care Technology,CHE,MISC MEDICAL SUPPLIES,"666,667"
EGY01,14/12/2016,1906,Life Care Technology,CHE,MISC MEDICAL SUPPLIES,"356,190"
EGY01,14/12/2016,1906,Life Care Technology,CHE,MISC MEDICAL SUPPLIES,"438,095"
EGY01,14/12/2016,1906,Life Care Technology,CHE,MISC MEDICAL SUPPLIES,"144,095"
EGY01,14/12/2016,1907,The Egyptian group company for import &,EGY,MISC MEDICAL SUPPLIES,"250,000"
EGY01,14/12/2016,1908,Emak for Computer Manufacturing,EGY,MISC COMPUTER EQUIP/SUPPL,"125,177"
GRC01,14/12/2016,1806,KUEHNE + NAGEL,GRC,TRANSPORT SUPPORT,"371,550"
GRC01,14/12/2016,1806,KUEHNE + NAGEL,GRC,TRANSPORT SUPPORT,"583,864"
GRC01,14/12/2016,1806,KUEHNE + NAGEL,GRC,TRANSPORT SUPPORT,"583,864"
GRC01,14/12/2016,1806,KUEHNE + NAGEL,GRC,TRANSPORT SUPPORT,"583,864"
GRC01,14/12/2016,1809,ATHENAEUM OMONIA HOTEL MEPE,GRC,CIVIL AFFAIRS SERVICES,"321,561"
HQSMS,14/12/2016,36799,NATIONAL TENT HOUSE,PAK,BLANKETS,"394,459"
HQSMS,14/12/2016,36801,Scan Global Logistics A/S,DNK,TRANSPORT SUPPORT,"132,750"
HQSMS,14/12/2016,36810,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,14/12/2016,36810,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,14/12/2016,36810,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,14/12/2016,36810,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,14/12/2016,36810,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,14/12/2016,36810,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,14/12/2016,36810,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,14/12/2016,36810,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,14/12/2016,36810,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,14/12/2016,36810,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,14/12/2016,36814,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"318,796"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,14/12/2016,36814,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"584,610"
HQSMS,14/12/2016,36814,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"269,150"
HQSMS,14/12/2016,36814,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"146,711"
HQSMS,14/12/2016,36816,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"106,265"
HQSMS,14/12/2016,36816,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"324,783"
HQSMS,14/12/2016,36816,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"155,476"
HQSMS,14/12/2016,36818,MEDIAEDGE:CIA INTERNATIONAL LIMITED,GBR,COMPUTER SERVICES,"198,400"
IRN01,14/12/2016,6297,SANAYE BARTAR KESHVAR,IRN,SOAP/CLEANING /HYGIENE SUPPLIE,"510,509"
IRN01,14/12/2016,6297,SANAYE BARTAR KESHVAR,IRN,PERSONAL CARE PRODUCTS,"509,971"
JOR01,14/12/2016,4384,The Specialized Company for Trade servic,JOR,CONCRETE/ CEMENT/ PLASTER,"768,362"
MRT01,14/12/2016,968,NAVASEM,MRT,PERSONAL CARE PRODUCTS,"114,753"
SYR01,14/12/2016,4575,ALHOUDA SARL,LBN,SOAP/CLEANING /HYGIENE SUPPLIE,"913,000"
TUR01,14/12/2016,3144,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"1,159,878"
TUR01,14/12/2016,3144,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"179,835"
GRC01,13/12/2016,1796,KUEHNE + NAGEL,GRC,STORAGE/PACKING/HANDLING,"106,157"
GRC01,13/12/2016,1796,KUEHNE + NAGEL,GRC,TRANSPORT SUPPORT,"106,157"
GRC01,13/12/2016,1796,KUEHNE + NAGEL,GRC,TRANSPORT SUPPORT,"106,157"
HQSMS,13/12/2016,36761,KUEHNE AND NAGEL A/S,DNK,TRANSPORT SUPPORT,"156,600"
HQSMS,13/12/2016,36765,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"354,600"
HQSMS,13/12/2016,36766,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"3,166,243"
HQSMS,13/12/2016,36766,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"1,650,557"
HQSMS,13/12/2016,36767,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"150,545"
HQSMS,13/12/2016,36768,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"438,492"
HQSMS,13/12/2016,36770,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"281,760"
HQSMS,13/12/2016,36776,"House Matic, S.L.",ESP,PREFABRICATED House,"274,777"
HQSMS,13/12/2016,36780,S.K. CORPORATION,PAK,BAKERY PRODUCTS,"168,640"
HQSMS,13/12/2016,36790,KITCHEN ESSENTIALS,IND,KITCHENWARE,"158,525"
HQSMS,13/12/2016,36790,KITCHEN ESSENTIALS,IND,KITCHENWARE,"136,705"
LBN01,13/12/2016,2312,ICC SAL,LBN,DATA COLLECTION EQUIPMENT,"214,200"
PAK01,13/12/2016,5396,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"2,346,000"
SYR01,13/12/2016,4570,TAREK SAYEGH Est For Trading&Contracting,LBN,STRUCTURAL BUILDING PRODUCTS /,"739,290"
SYR01,13/12/2016,4571,RIAD CHAMSOU TRADING GROUP,TUR,STRUCTURAL BUILDING PRODUCTS /,"602,655"
SYR01,13/12/2016,4573,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"642,000"
SYR01,13/12/2016,4573,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"324,000"
SYR01,13/12/2016,4573,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"162,000"
TUR01,13/12/2016,3135,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"569,896"
TUR01,13/12/2016,3135,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"529,801"
TUR01,13/12/2016,3135,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"964,976"
GRC01,12/12/2016,1791,UNIGREEN S.A.,GRC,BEDCLOTHES/ MATRESSES/ TOWELS,"112,611"
HQSMS,12/12/2016,36716,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"444,900"
HQSMS,12/12/2016,36723,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"316,037"
HQSMS,12/12/2016,36733,EDILSIDER S.P.A.,ITA,PREFABRICATED House,"126,155"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,12/12/2016,36734,NATIONAL TENT HOUSE,PAK,BLANKETS,"270,132"
HQSMS,12/12/2016,36737,NRS Relief FZE,ARE,BLANKETS,"362,880"
HQSMS,12/12/2016,36738,ALPINTER,BEL,BLANKETS,"362,926"
HQSMS,12/12/2016,36740,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"241,480"
HQSMS,12/12/2016,36746,NUTRISET SAS,FRA,PREPARED/ PRESERVED FOODS,"111,191"
HQSMS,12/12/2016,36747,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"230,350"
MEX01,12/12/2016,459,CYUSA GRUPO EMPRESARIAL S. DE RL DE CV,MEX,MAINTENANCE/ CONSTRUCTION SER,"396,487"
PSFRR,12/12/2016,949,APPCO GROUP ITALIA SRL,ITA,ADVERTISING/ INFORMATION SER,"106,157"
PSFRR,12/12/2016,950,Delta Promotions srl,ITA,ADVERTISING/ INFORMATION SER,"244,161"
SYR01,12/12/2016,4563,Ahmad Wessam Alsayed,SYR,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"137,661"
SYR01,12/12/2016,4568,ZAGROS,SYR,CONCRETE/ CEMENT/ PLASTER,"107,250"
SYR01,12/12/2016,4569,SARA COMPANY,SYR,CONCRETE/ CEMENT/ PLASTER,"400,065"
TUR01,12/12/2016,3132,2AA TIP TEKNOLOJILERI VE BILGI SISTEMLER,TUR,SOAP/CLEANING /HYGIENE SUPPLIE,"104,500"
UGA01,12/12/2016,5818,Blue Pearls Co Limited,UGA,TRANSPORT SUPPORT,"349,229"
UGA01,12/12/2016,5818,Blue Pearls Co Limited,UGA,TRANSPORT SUPPORT,"1,396,916"
HQSMS,10/12/2016,36703,DANOFFICE PLC,DNK,COMPUTERS,"140,550"
GRC01,9/12/2016,1780,MAIANDROS TECHNIKI S.A.,GRC,MAINTENANCE/ CONSTRUCTION SER,"150,659"
GRC01,9/12/2016,1780,MAIANDROS TECHNIKI S.A.,GRC,MAINTENANCE/ CONSTRUCTION SER,"379,088"
GRC01,9/12/2016,1780,MAIANDROS TECHNIKI S.A.,GRC,MAINTENANCE/ CONSTRUCTION SER,"413,366"
HQSMS,9/12/2016,36588,K. ARANO AND CO. LTD.,JPN,TANKERS,"116,658"
HQSMS,9/12/2016,36588,K. ARANO AND CO. LTD.,JPN,TANKERS,"126,510"
HQSMS,9/12/2016,36684,WILLIS LTD,GBR,INSURANCE SERVICES,"160,000"
HQSMS,9/12/2016,36684,WILLIS LTD,GBR,INSURANCE SERVICES,"205,000"
HQSMS,9/12/2016,36697,STREAMFLOW POLYWEAVE PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"153,090"
TUR01,9/12/2016,3129,MRC TASARIM PROJE YONETIMI,TUR,MAINTENANCE/ CONSTRUCTION SER,"601,345"
ETH01,8/12/2016,5237,Diligent Construction PLC,ETH,MAINTENANCE/ CONSTRUCTION SER,"109,121"
HQSMS,8/12/2016,36126,K. ARANO AND CO. LTD.,JPN,GENERAL CARGO TRUCKS,"136,004"
HQSMS,8/12/2016,36126,K. ARANO AND CO. LTD.,JPN,GENERAL CARGO TRUCKS,"558,573"
HQSMS,8/12/2016,36663,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"1,002,437"
HQSMS,8/12/2016,36667,Tana Netting FZ-LLC,ARE,MOSQUITO NET,"260,260"
SSD01,8/12/2016,2797,HIGSADE TRANSPORTERS COMPANY LTD,KEN,CARGO/PASSENGER TRANSPORT,"150,000"
HQSMS,7/12/2016,36620,NATIONAL TENT HOUSE,PAK,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"441,068"
HQSMS,7/12/2016,36623,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"129,549"
HQSMS,7/12/2016,36624,TECHNO TARP & POLIMERS PVT LTD,IND,PLASTIC PRODUCTS (SHEETS & ROL,"137,111"
HQSMS,7/12/2016,36631,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"115,529"
HQSMS,7/12/2016,36644,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"207,595"
HQSMS,7/12/2016,36646,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"304,722"
HQSMS,7/12/2016,36647,NATIONAL TENT HOUSE,PAK,BLANKETS,"645,201"
HQSMS,7/12/2016,36649,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"382,140"
HQSMS,7/12/2016,36650,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"495,000"
NGA01,7/12/2016,1256,Ministry of Reconstruction Reh and Reset,NGA,BUSINESS/ ADMINISTRATIVE SER,"205,276"
SYR01,7/12/2016,4560,ZAGROS,SYR,BUSINESS/ ADMINISTRATIVE SER,"204,993"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
TUR01,7/12/2016,3124,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"4,249,751"
GRC01,6/12/2016,1775,KUEHNE + NAGEL,GRC,TRANSPORT SUPPORT,"212,314"
JOR01,6/12/2016,4366,Irbid District Electricity Company LTD,JOR,MAINTENANCE/ CONSTRUCTION SER,"145,836"
JOR01,6/12/2016,4368,ABU SHREIKH CONTRACTING CO,JOR,MAINTENANCE/ CONSTRUCTION SER,"172,547"
KEN01,6/12/2016,9435,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"141,770"
KEN01,6/12/2016,9435,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"141,770"
KEN01,6/12/2016,9436,HASHI ENERGY LIMITED,KEN,DIESEL,"260,677"
KEN01,6/12/2016,9436,HASHI ENERGY LIMITED,KEN,DIESEL,"260,677"
KEN01,6/12/2016,9436,HASHI ENERGY LIMITED,KEN,DIESEL,"260,677"
SLE01,6/12/2016,972,"GOODING,Angela",SLE,BUSINESS/ ADMINISTRATIVE SER,"130,000"
SSD01,6/12/2016,2786,Tristar Transport LLC,ARE,DIESEL,"400,000"
TUR01,6/12/2016,3120,OZTEKIN TEKNIK SERVIS EKIP SAV SAN,TUR,RECREATIONAL/PLAYGROUND EQUIP,"346,290"
TUR01,6/12/2016,3120,OZTEKIN TEKNIK SERVIS EKIP SAV SAN,TUR,RECREATIONAL/PLAYGROUND EQUIP,"160,000"
TUR01,6/12/2016,3121,IRMAK OYUNCAK PARK VE BAHCE ELEMANLARI,TUR,RECREATIONAL/PLAYGROUND EQUIP,"123,000"
TUR01,6/12/2016,3123,SERKAN SEZER SPOR ALETLERI SAN. TIC.,TUR,RECREATIONAL/PLAYGROUND EQUIP,"112,530"
UGA01,6/12/2016,5803,CRESTANKS LIMITED,UGA,WATER PIPES/ RELATED SUPPLIERS,"134,494"
CMR01,5/12/2016,3853,BERCO TECHNOLOGY SARL,CMR,SOLAR GENERATORS/ SUPPLIES,"400,985"
HQSMS,5/12/2016,36547,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"189,877"
HQSMS,5/12/2016,36548,NATIONAL TENT HOUSE,PAK,BLANKETS,"270,132"
JOR01,5/12/2016,4365,Irbid District Electricity Company LTD,JOR,UTILITIES,"345,497"
SYR01,5/12/2016,4552,UNDP,USA,BUSINESS/ ADMINISTRATIVE SER,"326,636"
SYR01,5/12/2016,4553,UNDP,USA,SECURITY/ SAFETY SERVICES,"246,850"
TUR01,5/12/2016,3114,ALTUNOZ ITHALAT IHRACAT SANAYI,TUR,STRUCTURAL BUILDING PRODUCTS /,"1,058,900"
UGA01,5/12/2016,5797,JOINT MEDICAL STORE,UGA,MISC MEDICAL SUPPLIES,"135,547"
UGA01,5/12/2016,5801,GITTOES PHARMACEUTICALS LTD,UGA,MISC MEDICAL SUPPLIES,"142,099"
EGY01,4/12/2016,1901,Egyptian Post Authority,EGY,BUSINESS/ ADMINISTRATIVE SER,"713,066"
SYR01,4/12/2016,4551,RIAD CHAMSOU TRADING GROUP,TUR,HOUSEHOLD FURNITURE/EQUIPMENT,"200,885"
SYR01,4/12/2016,4551,RIAD CHAMSOU TRADING GROUP,TUR,HOUSEHOLD FURNITURE/EQUIPMENT,"401,770"
SYR01,4/12/2016,4551,RIAD CHAMSOU TRADING GROUP,TUR,HOUSEHOLD FURNITURE/EQUIPMENT,"391,860"
COL01,2/12/2016,3390,UNION TEMPORAL TOYONORTE LTDA - CVI S.A.,COL,4x4 STATION WAGON,"198,646"
COL01,2/12/2016,3390,UNION TEMPORAL TOYONORTE LTDA - CVI S.A.,COL,4x4 STATION WAGON,"240,522"
HQSMS,2/12/2016,36542,GSOL Energy Global A/S,DNK,SOLAR GENERATORS/ SUPPLIES,"361,852"
HQSMS,2/12/2016,36543,NATIONAL TENT HOUSE,PAK,FABRICS/ LEATHER MATERIALS,"664,020"
ETH01,1/12/2016,5196,NATIONAL OIL ETHIOPIA PLC,ETH,COOKING STOVES,"548,287"
GRC01,1/12/2016,1766,ARISTEIDIS MAVROGIANNAKIS & SIA E.E.,GRC,BUSINESS/ ADMINISTRATIVE SER,"165,762"
HQSMS,1/12/2016,36514,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"115,200"
HQSMS,1/12/2016,36517,NRS Relief FZE,ARE,BLANKETS,"243,331"
HQSMS,1/12/2016,36519,ALPINTER,BEL,PLASTIC PRODUCTS (SHEETS & ROL,"124,800"
HQSMS,1/12/2016,36524,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"118,560"
HQSMS,1/12/2016,36526,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"148,200"
HQSMS,1/12/2016,36532,Paramount Tarpaulin Industries,PAK,BLANKETS,"187,229"
JOR01,1/12/2016,4351,Electricity Distribution Company (EDCO),JOR,POWER CONVERSION/ STABILIZER,"130,085"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
JOR01,1/12/2016,4352,Electricity Distribution Company (EDCO),JOR,POWER CONVERSION/ STABILIZER,"188,047"
KEN01,1/12/2016,9420,MULTITRADE INDUSTRIAL SUPPLIERS LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"418,009"
KEN01,1/12/2016,9421,Orad Control Solutions Ltd,KEN,SECURITY/ DETECTION EQUIP/ SUP,"239,600"
SDN01,1/12/2016,5827,ALWAHA FOR SUPPLIES CO. LTD,SDN,SOAP/CLEANING /HYGIENE SUPPLIE,"147,710"
SDN01,1/12/2016,5827,ALWAHA FOR SUPPLIES CO. LTD,SDN,SOAP/CLEANING /HYGIENE SUPPLIE,"147,710"
TUR01,1/12/2016,3098,Teslakom Bilisim ve Telekomunikasyon A.S,TUR,MISC TELECOMS ACCESSORIES,"156,000"
UGA01,1/12/2016,5791,Blue Pearls Co Limited,UGA,TRANSPORT SUPPORT,"264,034"
UGA01,1/12/2016,5793,Blue Pearls Co Limited,UGA,TRANSPORT SUPPORT,"248,624"
UGA01,1/12/2016,5793,Blue Pearls Co Limited,UGA,TRANSPORT SUPPORT,"248,624"
ETH01,30/11/2016,5188,CrystalCon Construction,ETH,MAINTENANCE/ CONSTRUCTION SER,"126,546"
HQSMS,30/11/2016,36476,DHL GLOBAL FORWARDING (DENMARK) A/S,DNK,TRANSPORT SUPPORT,"224,400"
HQSMS,30/11/2016,36497,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"1,737,000"
HQSMS,30/11/2016,36498,VESTERGAARD S.A.,CHE,MOSQUITO NET,"192,720"
HQSMS,30/11/2016,36499,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"289,500"
HQSMS,30/11/2016,36500,NATIONAL TENT HOUSE,PAK,BLANKETS,"553,029"
HQSMS,30/11/2016,36501,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"501,219"
HQSMS,30/11/2016,36502,KITCHEN ESSENTIALS,IND,KITCHENWARE,"595,308"
HQSMS,30/11/2016,36504,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,30/11/2016,36504,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,30/11/2016,36504,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,30/11/2016,36504,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"158,530"
HQSMS,30/11/2016,36504,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,30/11/2016,36504,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
KEN01,30/11/2016,9409,UNITED NATIONS OFFICE AT NAIROBI,KEN,HEALTHCARE SERVICES,"155,869"
KEN01,30/11/2016,9410,KENGAS LINK LTD,KEN,TRANSPORT SUPPORT,"139,792"
KEN01,30/11/2016,9412,MINOLTA LIMITED,KEN,TRANSPORT SUPPORT,"119,097"
LBN01,30/11/2016,2306,MEDCO S.A.L,LBN,FUELS (UNSPECIFIED),"1,000,000"
SDN01,30/11/2016,5820,Galgalo Transportation Services Enterpri,SDN,TRANSPORT SUPPORT,"110,000"
TUR01,30/11/2016,3095,ALTUNOZ ITHALAT IHRACAT SANAYI,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"868,000"
EGY01,29/11/2016,1897,INTERNATIONAL EMERGING FILM TALENT ASSOC,MCO,ADVERTISING/ INFORMATION SER,"174,967"
HQSMS,29/11/2016,36430,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"140,828"
HQSMS,29/11/2016,36430,PRIYANKA (INDIA) PVT LTD,IND,KITCHENWARE,"140,828"
HQSMS,29/11/2016,36432,N-R-S INTERNATIONAL -  FZE,ARE,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"4,843,800"
HQSMS,29/11/2016,36440,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"123,975"
HQSMS,29/11/2016,36440,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"123,975"
HQSMS,29/11/2016,36441,KITCHEN ESSENTIALS,IND,KITCHENWARE,"931,418"
HQSMS,29/11/2016,36444,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,29/11/2016,36444,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,29/11/2016,36444,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,29/11/2016,36444,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,29/11/2016,36444,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,29/11/2016,36444,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,29/11/2016,36444,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,29/11/2016,36444,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,29/11/2016,36444,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
HQSMS,29/11/2016,36444,Farmingtons AUTOMOTIVE Gmbh,DEU,ARMOURED VEHICLES,"183,240"
